Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%
POST,/api/v1/statuses/114565796171328993/unfavourite,1,0,167.271446,167.271446,167.271446,167.271446,1773,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565796903978225/reblog,1,0,187.734356,187.734356,187.734356,187.734356,3259,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/v1/statuses/114565797676036702,1,0,164.4899,164.4899,164.4899,164.4899,1795,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565797676036702/reblog,1,0,181.791684,181.791684,181.791684,181.791684,3277,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565797676036702/unfavourite,1,0,147.640238,147.640238,147.640238,147.640238,1795,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565798424336248,2,0,160,168.686918,159.753674,177.620162,1773,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565798424336248/favourite,3,0,170,164.436889,140.915068,180.037823,1773,0.003324946,0,170,170,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565798424336248/reblog,1,0,185.811456,185.811456,185.811456,185.811456,3253,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565799357985665/favourite,1,0,155.941058,155.941058,155.941058,155.941058,1784,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565799357985665/unfavourite,1,0,134.080485,134.080485,134.080485,134.080485,1785,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565799357985665/unreblog,1,0,153.421229,153.421229,153.421229,153.421229,1785,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565799417370257/context,1,0,136.101787,136.101787,136.101787,136.101787,33,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565799417370257/favourite,1,0,194.59332,194.59332,194.59332,194.59332,1780,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/v1/statuses/114565800046553288,1,0,134.666661,134.666661,134.666661,134.666661,1788,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565800046553288/bookmark,1,0,184.987853,184.987853,184.987853,184.987853,1786,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565800046553288/favourite,1,0,171.960415,171.960415,171.960415,171.960415,1787,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565800046553288/unbookmark,1,0,177.300874,177.300874,177.300874,177.300874,1786,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565800167461417,1,0,158.846594,158.846594,158.846594,158.846594,1777,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565800167461417/bookmark,1,0,170.730203,170.730203,170.730203,170.730203,1776,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565800167461417/favourite,3,0,163.308268,165.5030893,163.308268,169.733582,1777,0.003324946,0,160,160,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565800167461417/unbookmark,2,0,150,238.003149,148.814504,327.191794,1777.5,0.00221663,0,330,330,330,330,330,330,330,330,330,330,330
POST,/api/v1/statuses/114565800167461417/unreblog,2,0,140,148.2703355,138.689737,157.850934,1778,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565800269754353,2,0,150,148.199087,145.08022,151.317954,1782,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565800269754353/favourite,1,0,169.275924,169.275924,169.275924,169.275924,1782,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565800269754353/unbookmark,1,0,141.807441,141.807441,141.807441,141.807441,1783,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565800762881022/favourite,1,0,169.864582,169.864582,169.864582,169.864582,1768,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565801074441780/context,2,0,124.453509,137.2805795,124.453509,150.10765,818,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565801074441780/unbookmark,1,0,147.237399,147.237399,147.237399,147.237399,1775,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565801388293908,1,0,144.967567,144.967567,144.967567,144.967567,1775,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565801388293908/bookmark,1,0,162.499437,162.499437,162.499437,162.499437,1774,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565801388293908/context,1,0,134.636573,134.636573,134.636573,134.636573,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565801388293908/favourite,2,0,151.655098,173.4327615,151.655098,195.210425,1773.5,0.00221663,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565801388293908/unbookmark,1,0,152.802999,152.802999,152.802999,152.802999,1774,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565802077723049/bookmark,2,0,150,157.7808085,149.133871,166.427746,1786,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565802077723049/context,1,0,161.831439,161.831439,161.831439,161.831439,1612,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565802077723049/favourite,3,0,160,159.6404343,148.591255,174.028339,1790,0.003324946,0,160,160,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565802077723049/reblog,1,0,182.065559,182.065559,182.065559,182.065559,3283,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565802077723049/unbookmark,2,0,152.284951,158.5569025,152.284951,164.828854,1788.5,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565802723447925/favourite,1,0,180.509821,180.509821,180.509821,180.509821,1778,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565802723447925/unfavourite,1,0,141.244314,141.244314,141.244314,141.244314,1779,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565804016122187/bookmark,1,0,180.299986,180.299986,180.299986,180.299986,1775,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565804016122187/reblog,1,0,215.39485,215.39485,215.39485,215.39485,3259,0.001108315,0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/statuses/114565804016122187/unbookmark,1,0,138.904348,138.904348,138.904348,138.904348,1778,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565804195186630/favourite,2,0,160,172.1754475,156.304042,188.046853,1786,0.00221663,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565804195186630/reblog,1,0,192.17585,192.17585,192.17585,192.17585,3278,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565804195186630/unbookmark,1,0,146.273884,146.273884,146.273884,146.273884,1786,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565804195186630/unfavourite,1,0,144.813593,144.813593,144.813593,144.813593,1787,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/v1/statuses/114565804470845562,1,0,164.154253,164.154253,164.154253,164.154253,1767,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565804470845562/bookmark,2,0,160,160.513198,159.067828,161.958568,1767,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565804470845562/context,1,0,131.228729,131.228729,131.228729,131.228729,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565804470845562/unbookmark,4,0,150,157.6651553,148.637178,173.915352,1768.75,0.004433261,0,150,150,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565804470845562/unreblog,1,0,149.218213,149.218213,149.218213,149.218213,1768,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565804768622370,3,0,160,156.737416,141.16287,164.591917,1780,0.003324946,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565804768622370/bookmark,1,0,155.039836,155.039836,155.039836,155.039836,1777,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565804768622370/context,4,0,140,142.151645,138.169725,149.10041,33,0.004433261,0,140,140,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565804768622370/favourite,2,0,141.850681,157.3752215,141.850681,172.899762,1777.5,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565804768622370/reblog,2,0,164.816005,173.3257235,164.816005,181.835442,3262,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565804768622370/unbookmark,1,0,189.551711,189.551711,189.551711,189.551711,1778,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565804768622370/unfavourite,1,0,134.077179,134.077179,134.077179,134.077179,1779,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565804768622370/unreblog,3,0,150,151.8661677,144.058132,165.252249,1780,0.003324946,0,150,150,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565805186324336/favourite,2,0,166.258096,166.123929,165.989762,166.258096,1773,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565805186324336/unfavourite,1,0,168.860502,168.860502,168.860502,168.860502,1774,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565805186324336/unreblog,1,0,134.966165,134.966165,134.966165,134.966165,1774,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/v1/statuses/114565805346415863/context,1,0,134.152797,134.152797,134.152797,134.152797,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/v1/statuses/114565805428074247,1,0,158.638998,158.638998,158.638998,158.638998,1776,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565805428074247/favourite,1,0,170.652058,170.652058,170.652058,170.652058,1776,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565805428074247/reblog,1,0,201.39517,201.39517,201.39517,201.39517,3261,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/statuses/114565805599736033/context,1,0,140.102686,140.102686,140.102686,140.102686,33,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565806025166738/unbookmark,1,0,144.176626,144.176626,144.176626,144.176626,1777,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565806025166738/unreblog,1,0,137.512976,137.512976,137.512976,137.512976,1787,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565806259960178/bookmark,1,0,164.452441,164.452441,164.452441,164.452441,1773,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565806259960178/context,1,0,132.444822,132.444822,132.444822,132.444822,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565806259960178/unbookmark,1,0,225.51824,225.51824,225.51824,225.51824,1777,0.001108315,0,230,230,230,230,230,230,230,230,230,230,230
GET,/api/v1/statuses/114565806317000806/context,1,0,169.071098,169.071098,169.071098,169.071098,1603,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565806317000806/favourite,1,0,177.62707,177.62707,177.62707,177.62707,1780,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565806317000806/reblog,1,0,192.460331,192.460331,192.460331,192.460331,3264,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565806317000806/unbookmark,2,0,150,151.605906,148.527619,154.684193,1780.5,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565806317000806/unreblog,1,0,181.104861,181.104861,181.104861,181.104861,1781,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565806591367253,1,0,149.85543,149.85543,149.85543,149.85543,1770,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565806591367253/favourite,1,0,175.872342,175.872342,175.872342,175.872342,1770,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565807518792045/unreblog,1,0,157.205038,157.205038,157.205038,157.205038,1779,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565808104331823,1,0,142.286412,142.286412,142.286412,142.286412,1781,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565808104331823/bookmark,1,0,168.379493,168.379493,168.379493,168.379493,1778,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565808104331823/context,2,0,131.512527,133.2127685,131.512527,134.91301,33,0.00221663,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565808104331823/favourite,3,0,156.899024,150.823004,140.437654,156.899024,1779,0.003324946,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565808104331823/reblog,1,0,186.60368,186.60368,186.60368,186.60368,3262,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565808104331823/unbookmark,2,0,140,142.674765,135.123243,150.226287,1779.5,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565808104331823/unfavourite,1,0,174.820442,174.820442,174.820442,174.820442,1781,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565808104331823/unreblog,1,0,151.4553,151.4553,151.4553,151.4553,1781,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565808106051586,3,0,170,166.520343,155.002464,178.332503,1784,0.003324946,0,170,170,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565808106051586/bookmark,1,0,169.119617,169.119617,169.119617,169.119617,1786,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565808106051586/context,3,0,140,143.717995,138.485295,153.727048,33,0.003324946,0,140,140,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565808106051586/favourite,4,0,152.798568,160.138876,152.798568,169.379589,1780,0.004433261,0,160,160,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565808106051586/reblog,3,0,170,178.3476303,160.639208,206.449462,3260.333333,0.003324946,0,170,170,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565808106051586/unbookmark,1,0,210.757648,210.757648,210.757648,210.757648,1781,0.001108315,0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565808106051586/unfavourite,3,0,150,151.755476,138.170035,166.092088,1784.333333,0.003324946,0,150,150,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565808106051586/unreblog,1,0,170.373209,170.373209,170.373209,170.373209,1778,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565808189005625,2,0,160,169.1279145,158.424022,179.831807,1779.5,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565808189005625/bookmark,1,0,158.431614,158.431614,158.431614,158.431614,1782,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565808189005625/context,1,0,156.056144,156.056144,156.056144,156.056144,3175,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565808189005625/favourite,1,0,146.852352,146.852352,146.852352,146.852352,1781,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565808189005625/unbookmark,3,0,140.9647,144.419079,140.9647,149.797381,1775.666667,0.003324946,0,140,140,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565808189005625/unfavourite,1,0,139.502191,139.502191,139.502191,139.502191,1776,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565808189005625/unreblog,2,0,134.462046,148.9361875,134.462046,163.410329,1776,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565808284692320,1,0,153.931261,153.931261,153.931261,153.931261,1780,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565808284692320/context,1,0,172.005636,172.005636,172.005636,172.005636,1602,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565808284692320/favourite,1,0,141.622321,141.622321,141.622321,141.622321,1780,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565808284692320/reblog,2,0,150,176.72816,149.752416,203.703904,3255,0.00221663,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565808284692320/unfavourite,1,0,152.303997,152.303997,152.303997,152.303997,1772,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565808994503815/bookmark,2,0,140,153.0325765,136.443873,169.62128,1781.5,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565808994503815/favourite,1,0,152.834713,152.834713,152.834713,152.834713,1775,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565808994503815/unbookmark,2,0,130.64151,140.4712435,130.64151,150.300977,1781,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565808994503815/unfavourite,1,0,137.413534,137.413534,137.413534,137.413534,1776,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565808994503815/unreblog,1,0,164.967372,164.967372,164.967372,164.967372,1777,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565809292523943,1,0,165.010401,165.010401,165.010401,165.010401,1777,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565809292523943/bookmark,1,0,208.778733,208.778733,208.778733,208.778733,1778,0.001108315,0,210,210,210,210,210,210,210,210,210,210,210
GET,/api/v1/statuses/114565809292523943/context,2,0,130,150.5095545,129.763985,171.255124,1603,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565809292523943/favourite,5,0,153.980586,158.3996468,153.980586,168.30973,1778.2,0.005541576,0,150,160,160,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565809292523943/unbookmark,2,0,149.765547,148.007132,146.248717,149.765547,1779,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565809292523943/unreblog,2,0,134.240711,148.673778,134.240711,163.106845,1779,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565811041427725/favourite,1,0,169.086934,169.086934,169.086934,169.086934,1795,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565811041427725/reblog,1,0,168.597093,168.597093,168.597093,168.597093,3285,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565812689107643/favourite,1,0,167.883995,167.883995,167.883995,167.883995,1774,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565813671206166/context,1,0,134.041618,134.041618,134.041618,134.041618,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/v1/statuses/114565814080889665,1,0,154.029756,154.029756,154.029756,154.029756,1779,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565814080889665/bookmark,1,0,178.723614,178.723614,178.723614,178.723614,1777,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565814080889665/favourite,1,0,173.525326,173.525326,173.525326,173.525326,1778,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565814080889665/reblog,1,0,209.574597,209.574597,209.574597,209.574597,3256,0.001108315,0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565814080889665/unbookmark,1,0,143.824841,143.824841,143.824841,143.824841,1778,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565814080889665/unreblog,2,0,140,149.0412145,139.709562,158.372867,1779,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565815064795137/bookmark,2,0,160,160.0544295,156.730376,163.378483,1773,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565815064795137/favourite,1,0,149.230614,149.230614,149.230614,149.230614,1773,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565815064795137/reblog,1,0,181.497144,181.497144,181.497144,181.497144,3257,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565815064795137/unbookmark,2,0,144.341052,154.8103405,144.341052,165.279629,1774,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565815064795137/unreblog,1,0,155.223247,155.223247,155.223247,155.223247,1775,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565815086081069/favourite,1,0,170.457129,170.457129,170.457129,170.457129,1790,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565815086081069/reblog,1,0,198.374427,198.374427,198.374427,198.374427,3283,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565815086081069/unbookmark,1,0,147.86853,147.86853,147.86853,147.86853,1790,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565815195313605/context,2,0,161.249022,162.3963025,161.249022,163.543583,825,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565815195313605/favourite,1,0,156.044147,156.044147,156.044147,156.044147,1786,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565815195313605/unfavourite,2,0,144.596195,153.265634,144.596195,161.935073,1782.5,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565815195313605/unreblog,1,0,130.782964,130.782964,130.782964,130.782964,1787,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/v1/statuses/114565815849256326/context,1,0,140.835249,140.835249,140.835249,140.835249,33,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565815849256326/unreblog,1,0,147.815576,147.815576,147.815576,147.815576,1776,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565817947538965,2,0,150,150.3874255,147.279225,153.495626,1784,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565817947538965/bookmark,2,0,170,171.2779245,169.113866,173.441983,1785,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565817947538965/context,1,0,153.18794,153.18794,153.18794,153.18794,1604,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565817947538965/favourite,1,0,150.809608,150.809608,150.809608,150.809608,1784,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565817947538965/unbookmark,2,0,160,167.313358,158.497734,176.128982,1783,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565817947538965/unfavourite,1,0,136.944027,136.944027,136.944027,136.944027,1785,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565817947538965/unreblog,1,0,149.368673,149.368673,149.368673,149.368673,1786,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565818130006500,1,0,149.465494,149.465494,149.465494,149.465494,1781,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565818130006500/bookmark,3,0,150,155.4802167,145.797256,174.039245,1780,0.003324946,0,150,150,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565818130006500/context,3,0,160,153.9802053,134.408265,165.418579,1079,0.003324946,0,160,160,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565818130006500/favourite,2,0,152.283253,159.1476175,152.283253,166.011982,1780,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565818130006500/reblog,2,0,172.305903,181.70861,172.305903,191.111317,3264,0.00221663,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565818130006500/unbookmark,4,0,140,145.0151615,138.607753,152.270627,1781.5,0.004433261,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565818130006500/unfavourite,1,0,154.568387,154.568387,154.568387,154.568387,1781,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565818130006500/unreblog,1,0,170.015038,170.015038,170.015038,170.015038,1781,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565818906681269,3,0,143.224422,155.514822,143.224422,179.445322,1772,0.003324946,0,140,140,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565818906681269/bookmark,6,0,160,160.6280653,140.523313,169.566909,1774.333333,0.006649891,0,160,160,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565818906681269/context,4,0,150.0824,164.85792,150.0824,187.049015,2404.5,0.004433261,0,170,170,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565818906681269/favourite,6,0,150,154.1162638,145.81526,164.551315,1772.833333,0.006649891,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565818906681269/reblog,1,0,189.958813,189.958813,189.958813,189.958813,3257,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565818906681269/unbookmark,8,0,150,153.9676756,143.622989,169.797789,1779.125,0.008866522,0,150,150,160,160,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565818906681269/unfavourite,1,0,147.925712,147.925712,147.925712,147.925712,1774,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565818906681269/unreblog,3,0,140,147.53641,138.65513,163.780043,1776.333333,0.003324946,0,140,140,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565819037396941,2,0,142.972677,148.54086,142.972677,154.109043,1773,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565819037396941/bookmark,1,0,170.054495,170.054495,170.054495,170.054495,1772,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565819037396941/favourite,1,0,155.353169,155.353169,155.353169,155.353169,1772,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565819037396941/unbookmark,1,0,168.473683,168.473683,168.473683,168.473683,1773,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565819037396941/unfavourite,3,0,160,156.7888473,154.028244,160.429312,1772.666667,0.003324946,0,160,160,160,160,160,160,160,160,160,160,160
